country,date,day,month,price,timesviewed,year
Unspecified,2018-01-21,368,23,90.35000000000002,95,46414
Unspecified,2018-01-28,1007,42,213.69999999999993,273,84756
Unspecified,2018-02-04,0,0,0.0,0,0
Unspecified,2018-02-11,0,0,0.0,0,0
Unspecified,2018-02-18,0,0,0.0,0,0
Unspecified,2018-02-25,0,0,0.0,0,0
Unspecified,2018-03-04,0,0,0.0,0,0
Unspecified,2018-03-11,0,0,0.0,0,0
Unspecified,2018-03-18,0,0,0.0,0,0
Unspecified,2018-03-25,0,0,0.0,0,0
Unspecified,2018-04-01,0,0,0.0,0,0
Unspecified,2018-04-08,42,56,59.220000000000006,86,28252
Unspecified,2018-04-15,0,0,0.0,0,0
Unspecified,2018-04-22,0,0,0.0,0,0
Unspecified,2018-04-29,0,0,0.0,0,0
Unspecified,2018-05-06,0,0,0.0,0,0
Unspecified,2018-05-13,0,0,0.0,0,0
Unspecified,2018-05-20,0,0,0.0,0,0
Unspecified,2018-05-27,0,0,0.0,0,0
Unspecified,2018-06-03,0,0,0.0,0,0
Unspecified,2018-06-10,0,0,0.0,0,0
Unspecified,2018-06-17,0,0,0.0,0,0
Unspecified,2018-06-24,0,0,0.0,0,0
Unspecified,2018-07-01,0,0,0.0,0,0
Unspecified,2018-07-08,0,0,0.0,0,0
Unspecified,2018-07-15,725,483,1349.2600000000002,854,139242
Unspecified,2018-07-22,0,0,0.0,0,0
Unspecified,2018-07-29,0,0,0.0,0,0
Unspecified,2018-08-05,0,0,0.0,0,0
Unspecified,2018-08-12,0,0,0.0,0,0
Unspecified,2018-08-19,0,0,0.0,0,0
Unspecified,2018-08-26,0,0,0.0,0,0
Unspecified,2018-09-02,1015,280,137.07000000000002,197,70630
Unspecified,2018-09-09,684,684,230.89,609,153368
Unspecified,2018-09-16,0,0,0.0,0,0
Unspecified,2018-09-23,0,0,0.0,0,0
Unspecified,2018-09-30,0,0,0.0,0,0
Unspecified,2018-10-07,0,0,0.0,0,0
Unspecified,2018-10-14,0,0,0.0,0,0
Unspecified,2018-10-21,0,0,0.0,0,0
Unspecified,2018-10-28,0,0,0.0,0,0
Unspecified,2018-11-04,58,319,79.49000000000001,106,58522
Unspecified,2018-11-11,8,11,2.95,2,2018
Unspecified,2018-11-18,0,0,0.0,0,0
Unspecified,2018-11-25,0,0,0.0,0,0
Unspecified,2018-12-02,546,231,49.46,136,42378
Unspecified,2018-12-09,0,0,0.0,0,0
Unspecified,2018-12-16,0,0,0.0,0,0
Unspecified,2018-12-23,0,0,0.0,0,0
Unspecified,2018-12-30,0,0,0.0,0,0
Unspecified,2019-01-06,0,0,0.0,0,0
Unspecified,2019-01-13,0,0,0.0,0,0
Unspecified,2019-01-20,0,0,0.0,0,0
Unspecified,2019-01-27,0,0,0.0,0,0
Unspecified,2019-02-03,0,0,0.0,0,0
Unspecified,2019-02-10,0,0,0.0,0,0
Unspecified,2019-02-17,0,0,0.0,0,0
Unspecified,2019-02-24,0,0,0.0,0,0
Unspecified,2019-03-03,0,0,0.0,0,0
Unspecified,2019-03-10,0,0,0.0,0,0
Unspecified,2019-03-17,0,0,0.0,0,0
Unspecified,2019-03-24,0,0,0.0,0,0
Unspecified,2019-03-31,0,0,0.0,0,0
Unspecified,2019-04-07,0,0,0.0,0,0
Unspecified,2019-04-14,128,64,36.49999999999999,170,32304
Unspecified,2019-04-21,0,0,0.0,0,0
Unspecified,2019-04-28,0,0,0.0,0,0
Unspecified,2019-05-05,0,0,0.0,0,0
Unspecified,2019-05-12,329,235,96.81000000000003,503,94893
Unspecified,2019-05-19,176,55,30.509999999999998,98,22209
Unspecified,2019-05-26,0,0,0.0,0,0
Unspecified,2019-06-02,0,0,0.0,0,0
Unspecified,2019-06-09,0,0,0.0,0,0
Unspecified,2019-06-16,0,0,0.0,0,0
Unspecified,2019-06-23,153,54,42.099999999999994,51,18171
Unspecified,2019-06-30,0,0,0.0,0,0
Unspecified,2019-07-07,360,504,167.97,400,145368
Unspecified,2019-07-14,165,105,51.91000000000001,152,30285
Unspecified,2019-07-21,0,0,0.0,0,0
Unspecified,2019-07-28,3350,938,407.1699999999999,277,270546
