country,date,day,month,price,timesviewed,year
Lithuania,2018-07-15,858,546,189.21999999999994,793,157404
Lithuania,2018-07-22,0,0,0.0,0,0
Lithuania,2018-07-29,0,0,0.0,0,0
Lithuania,2018-08-05,0,0,0.0,0,0
Lithuania,2018-08-12,0,0,0.0,0,0
Lithuania,2018-08-19,0,0,0.0,0,0
Lithuania,2018-08-26,0,0,0.0,0,0
Lithuania,2018-09-02,0,0,0.0,0,0
Lithuania,2018-09-09,0,0,0.0,0,0
Lithuania,2018-09-16,0,0,0.0,0,0
Lithuania,2018-09-23,0,0,0.0,0,0
Lithuania,2018-09-30,0,0,0.0,0,0
Lithuania,2018-10-07,0,0,0.0,0,0
Lithuania,2018-10-14,0,0,0.0,0,0
Lithuania,2018-10-21,0,0,0.0,0,0
Lithuania,2018-10-28,0,0,0.0,0,0
Lithuania,2018-11-04,41,451,106.31000000000004,412,82738
Lithuania,2018-11-11,0,0,0.0,0,0
Lithuania,2018-11-18,0,0,0.0,0,0
Lithuania,2018-11-25,0,0,0.0,0,0
Lithuania,2018-12-02,136,816,194.68000000000004,756,137224
Lithuania,2018-12-09,10,24,4.2,21,4036
