country,date,day,month,price,timesviewed,year
RSA,2018-02-04,2015,65,149.45999999999995,579,131170
RSA,2018-02-11,0,0,0.0,0,0
RSA,2018-02-18,0,0,0.0,0,0
RSA,2018-02-25,0,0,0.0,0,0
RSA,2018-03-04,0,0,0.0,0,0
RSA,2018-03-11,0,0,0.0,0,0
RSA,2018-03-18,0,0,0.0,0,0
RSA,2018-03-25,0,0,0.0,0,0
RSA,2018-04-01,0,0,0.0,0,0
RSA,2018-04-08,0,0,0.0,0,0
RSA,2018-04-15,0,0,0.0,0,0
RSA,2018-04-22,0,0,0.0,0,0
RSA,2018-04-29,0,0,0.0,0,0
RSA,2018-05-06,0,0,0.0,0,0
RSA,2018-05-13,0,0,0.0,0,0
RSA,2018-05-20,0,0,0.0,0,0
RSA,2018-05-27,0,0,0.0,0,0
RSA,2018-06-03,0,0,0.0,0,0
RSA,2018-06-10,0,0,0.0,0,0
RSA,2018-06-17,0,0,0.0,0,0
RSA,2018-06-24,0,0,0.0,0,0
RSA,2018-07-01,0,0,0.0,0,0
RSA,2018-07-08,0,0,0.0,0,0
RSA,2018-07-15,0,0,0.0,0,0
RSA,2018-07-22,0,0,0.0,0,0
RSA,2018-07-29,0,0,0.0,0,0
RSA,2018-08-05,0,0,0.0,0,0
RSA,2018-08-12,0,0,0.0,0,0
RSA,2018-08-19,0,0,0.0,0,0
RSA,2018-08-26,0,0,0.0,0,0
RSA,2018-09-02,0,0,0.0,0,0
RSA,2018-09-09,0,0,0.0,0,0
RSA,2018-09-16,0,0,0.0,0,0
RSA,2018-09-23,0,0,0.0,0,0
RSA,2018-09-30,0,0,0.0,0,0
RSA,2018-10-07,0,0,0.0,0,0
RSA,2018-10-14,0,0,0.0,0,0
RSA,2018-10-21,0,0,0.0,0,0
RSA,2018-10-28,1144,440,85.71000000000002,226,88792
RSA,2018-11-04,58,20,2870.58,3,4036
