country,date,day,month,price,timesviewed,year
Brazil,2018-09-23,1116,558,113.71000000000004,175,125116
Brazil,2018-09-30,0,0,0.0,0,0
Brazil,2018-10-07,0,0,0.0,0,0
Brazil,2018-10-14,0,0,0.0,0,0
Brazil,2018-10-21,0,0,0.0,0,0
Brazil,2018-10-28,0,0,0.0,0,0
Brazil,2018-11-04,0,0,0.0,0,0
Brazil,2018-11-11,0,0,0.0,0,0
Brazil,2018-11-18,0,0,0.0,0,0
Brazil,2018-11-25,0,0,0.0,0,0
Brazil,2018-12-02,0,0,0.0,0,0
Brazil,2018-12-09,0,0,0.0,0,0
Brazil,2018-12-16,0,0,0.0,0,0
Brazil,2018-12-23,0,0,0.0,0,0
Brazil,2018-12-30,0,0,0.0,0,0
Brazil,2019-01-06,0,0,0.0,0,0
Brazil,2019-01-13,0,0,0.0,0,0
Brazil,2019-01-20,0,0,0.0,0,0
Brazil,2019-01-27,0,0,0.0,0,0
Brazil,2019-02-03,0,0,0.0,0,0
Brazil,2019-02-10,0,0,0.0,0,0
Brazil,2019-02-17,0,0,0.0,0,0
Brazil,2019-02-24,0,0,0.0,0,0
Brazil,2019-03-03,0,0,0.0,0,0
Brazil,2019-03-10,0,0,0.0,0,0
Brazil,2019-03-17,0,0,0.0,0,0
Brazil,2019-03-24,0,0,0.0,0,0
Brazil,2019-03-31,0,0,0.0,0,0
Brazil,2019-04-07,0,0,0.0,0,0
Brazil,2019-04-14,384,128,142.59999999999997,258,64608
