country,date,day,month,price,timesviewed,year
Bahrain,2018-02-04,870,29,112.20000000000002,159,58522
Bahrain,2018-02-11,0,0,0.0,0,0
Bahrain,2018-02-18,0,0,0.0,0,0
Bahrain,2018-02-25,0,0,0.0,0,0
Bahrain,2018-03-04,0,0,0.0,0,0
Bahrain,2018-03-11,0,0,0.0,0,0
Bahrain,2018-03-18,208,39,75.9,70,26234
Bahrain,2018-03-25,40,6,8.5,16,4036
Bahrain,2018-04-01,26,3,4.25,4,2018
Bahrain,2018-04-08,0,0,0.0,0,0
Bahrain,2018-04-15,0,0,0.0,0,0
Bahrain,2018-04-22,0,0,0.0,0,0
Bahrain,2018-04-29,0,0,0.0,0,0
Bahrain,2018-05-06,0,0,0.0,0,0
Bahrain,2018-05-13,35,25,14.25,25,10090
Bahrain,2018-05-20,396,110,52.78000000000001,219,44396
Bahrain,2018-05-27,0,0,0.0,0,0
Bahrain,2018-06-03,0,0,0.0,0,0
Bahrain,2018-06-10,0,0,0.0,0,0
Bahrain,2018-06-17,0,0,0.0,0,0
Bahrain,2018-06-24,330,90,46.260000000000005,142,30270
Bahrain,2018-07-01,0,0,0.0,0,0
Bahrain,2018-07-08,0,0,0.0,0,0
Bahrain,2018-07-15,0,0,0.0,0,0
Bahrain,2018-07-22,0,0,0.0,0,0
Bahrain,2018-07-29,0,0,0.0,0,0
Bahrain,2018-08-05,0,0,0.0,0,0
Bahrain,2018-08-12,0,0,0.0,0,0
Bahrain,2018-08-19,0,0,0.0,0,0
Bahrain,2018-08-26,0,0,0.0,0,0
Bahrain,2018-09-02,0,0,0.0,0,0
Bahrain,2018-09-09,0,0,0.0,0,0
Bahrain,2018-09-16,0,0,0.0,0,0
Bahrain,2018-09-23,0,0,0.0,0,0
Bahrain,2018-09-30,0,0,0.0,0,0
Bahrain,2018-10-07,0,0,0.0,0,0
Bahrain,2018-10-14,0,0,0.0,0,0
Bahrain,2018-10-21,0,0,0.0,0,0
Bahrain,2018-10-28,480,200,38.78,192,40360
Bahrain,2018-11-04,0,0,0.0,0,0
Bahrain,2018-11-11,0,0,0.0,0,0
Bahrain,2018-11-18,0,0,0.0,0,0
Bahrain,2018-11-25,0,0,0.0,0,0
Bahrain,2018-12-02,0,0,0.0,0,0
Bahrain,2018-12-09,0,0,0.0,0,0
Bahrain,2018-12-16,0,0,0.0,0,0
Bahrain,2018-12-23,17,12,3.81,19,2018
Bahrain,2018-12-30,0,0,0.0,0,0
Bahrain,2019-01-06,2,1,3.81,2,2019
Bahrain,2019-01-13,0,0,0.0,0,0
Bahrain,2019-01-20,0,0,0.0,0,0
Bahrain,2019-01-27,0,0,0.0,0,0
Bahrain,2019-02-03,0,0,0.0,0,0
Bahrain,2019-02-10,0,0,0.0,0,0
Bahrain,2019-02-17,0,0,0.0,0,0
Bahrain,2019-02-24,0,0,0.0,0,0
Bahrain,2019-03-03,0,0,0.0,0,0
Bahrain,2019-03-10,0,0,0.0,0,0
Bahrain,2019-03-17,0,0,0.0,0,0
Bahrain,2019-03-24,0,0,0.0,0,0
Bahrain,2019-03-31,0,0,0.0,0,0
Bahrain,2019-04-07,0,0,0.0,0,0
Bahrain,2019-04-14,0,0,0.0,0,0
Bahrain,2019-04-21,0,0,0.0,0,0
Bahrain,2019-04-28,0,0,0.0,0,0
Bahrain,2019-05-05,0,0,0.0,0,0
Bahrain,2019-05-12,78,65,54.650000000000006,101,26247
Bahrain,2019-05-19,64,20,24.299999999999997,20,8076
