country,date,day,month,price,timesviewed,year
Iceland,2018-10-28,1120,400,73.36000000000001,440,80720
Iceland,2018-11-04,0,0,0.0,0,0
Iceland,2018-11-11,0,0,0.0,0,0
Iceland,2018-11-18,0,0,0.0,0,0
Iceland,2018-11-25,0,0,0.0,0,0
Iceland,2018-12-02,0,0,0.0,0,0
Iceland,2018-12-09,248,744,179.18000000000004,541,125116
Iceland,2018-12-16,0,0,0.0,0,0
Iceland,2018-12-23,0,0,0.0,0,0
Iceland,2018-12-30,0,0,0.0,0,0
Iceland,2019-01-06,0,0,0.0,0,0
Iceland,2019-01-13,0,0,0.0,0,0
Iceland,2019-01-20,0,0,0.0,0,0
Iceland,2019-01-27,667,29,73.17,261,58551
Iceland,2019-02-03,0,0,0.0,0,0
Iceland,2019-02-10,0,0,0.0,0,0
Iceland,2019-02-17,0,0,0.0,0,0
Iceland,2019-02-24,0,0,0.0,0,0
Iceland,2019-03-03,0,0,0.0,0,0
Iceland,2019-03-10,0,0,0.0,0,0
Iceland,2019-03-17,0,0,0.0,0,0
Iceland,2019-03-24,0,0,0.0,0,0
Iceland,2019-03-31,0,0,0.0,0,0
Iceland,2019-04-07,96,96,62.290000000000006,215,48456
Iceland,2019-04-14,0,0,0.0,0,0
Iceland,2019-04-21,0,0,0.0,0,0
Iceland,2019-04-28,0,0,0.0,0,0
Iceland,2019-05-05,0,0,0.0,0,0
Iceland,2019-05-12,0,0,0.0,0,0
Iceland,2019-05-19,0,0,0.0,0,0
Iceland,2019-05-26,0,0,0.0,0,0
Iceland,2019-06-02,0,0,0.0,0,0
Iceland,2019-06-09,108,108,53.62,152,36342
Iceland,2019-06-16,0,0,0.0,0,0
Iceland,2019-06-23,0,0,0.0,0,0
Iceland,2019-06-30,0,0,0.0,0,0
Iceland,2019-07-07,0,0,0.0,0,0
Iceland,2019-07-14,0,0,0.0,0,0
Iceland,2019-07-21,0,0,0.0,0,0
Iceland,2019-07-28,0,0,0.0,0,0
Iceland,2019-08-04,660,154,68.24000000000001,239,44418
