country,date,day,month,price,timesviewed,year
Nigeria,2017-12-03,58,22,6.8,6,4034
Nigeria,2017-12-10,0,0,0.0,0,0
Nigeria,2017-12-17,0,0,0.0,0,0
Nigeria,2017-12-24,0,0,0.0,0,0
Nigeria,2017-12-31,0,0,0.0,0,0
Nigeria,2018-01-07,0,0,0.0,0,0
Nigeria,2018-01-14,0,0,0.0,0,0
Nigeria,2018-01-21,0,0,0.0,0,0
Nigeria,2018-01-28,23,1,27.82,1,2018
Nigeria,2018-02-04,0,0,0.0,0,0
Nigeria,2018-02-11,0,0,0.0,0,0
Nigeria,2018-02-18,0,0,0.0,0,0
Nigeria,2018-02-25,0,0,0.0,0,0
Nigeria,2018-03-04,0,0,0.0,0,0
Nigeria,2018-03-11,0,0,0.0,0,0
Nigeria,2018-03-18,0,0,0.0,0,0
Nigeria,2018-03-25,0,0,0.0,0,0
Nigeria,2018-04-01,0,0,0.0,0,0
Nigeria,2018-04-08,0,0,0.0,0,0
Nigeria,2018-04-15,0,0,0.0,0,0
Nigeria,2018-04-22,0,0,0.0,0,0
Nigeria,2018-04-29,0,0,0.0,0,0
Nigeria,2018-05-06,0,0,0.0,0,0
Nigeria,2018-05-13,0,0,0.0,0,0
Nigeria,2018-05-20,0,0,0.0,0,0
Nigeria,2018-05-27,0,0,0.0,0,0
Nigeria,2018-06-03,0,0,0.0,0,0
Nigeria,2018-06-10,0,0,0.0,0,0
Nigeria,2018-06-17,0,0,0.0,0,0
Nigeria,2018-06-24,0,0,0.0,0,0
Nigeria,2018-07-01,0,0,0.0,0,0
Nigeria,2018-07-08,0,0,0.0,0,0
Nigeria,2018-07-15,0,0,0.0,0,0
Nigeria,2018-07-22,0,0,0.0,0,0
Nigeria,2018-07-29,0,0,0.0,0,0
Nigeria,2018-08-05,0,0,0.0,0,0
Nigeria,2018-08-12,0,0,0.0,0,0
Nigeria,2018-08-19,493,232,74.66000000000001,54,58522
