country,date,day,month,price,timesviewed,year
Switzerland,2017-12-17,210,180,77.92,116,30255
Switzerland,2017-12-24,0,0,0.0,0,0
Switzerland,2017-12-31,0,0,0.0,0,0
Switzerland,2018-01-07,0,0,0.0,0,0
Switzerland,2018-01-14,0,0,0.0,0,0
Switzerland,2018-01-21,0,0,0.0,0,0
Switzerland,2018-01-28,0,0,0.0,0,0
Switzerland,2018-02-04,0,0,0.0,0,0
Switzerland,2018-02-11,160,40,73.39,211,40360
Switzerland,2018-02-18,0,0,0.0,0,0
Switzerland,2018-02-25,0,0,0.0,0,0
Switzerland,2018-03-04,34,102,180.82999999999998,232,68612
Switzerland,2018-03-11,0,0,0.0,0,0
Switzerland,2018-03-18,384,72,78.51,196,48432
Switzerland,2018-03-25,0,0,0.0,0,0
Switzerland,2018-04-01,0,0,0.0,0,0
Switzerland,2018-04-08,200,100,89.75,230,50450
Switzerland,2018-04-15,9,4,4.25,4,2018
Switzerland,2018-04-22,0,0,0.0,0,0
Switzerland,2018-04-29,1297,200,105.94000000000003,579,100900
Switzerland,2018-05-06,0,0,0.0,0,0
Switzerland,2018-05-13,144,80,69.11,134,32288
Switzerland,2018-05-20,2649,720,430.4399999999999,1464,290592
Switzerland,2018-05-27,1932,420,402.2199999999998,667,169512
Switzerland,2018-06-03,0,0,0.0,0,0
Switzerland,2018-06-10,20,24,8.8,40,8072
Switzerland,2018-06-17,0,0,0.0,0,0
Switzerland,2018-06-24,0,0,0.0,0,0
Switzerland,2018-07-01,3268,768,398.15999999999974,1240,258304
Switzerland,2018-07-08,0,0,0.0,0,0
Switzerland,2018-07-15,0,0,0.0,0,0
Switzerland,2018-07-22,308,98,75.87,124,28252
Switzerland,2018-07-29,46,14,4.2,3,4036
Switzerland,2018-08-05,0,0,0.0,0,0
Switzerland,2018-08-12,344,416,194.9499999999999,506,104936
Switzerland,2018-08-19,476,224,105.04,288,56504
Switzerland,2018-08-26,44,16,3.3,5,4036
Switzerland,2018-09-02,1380,368,119.25000000000006,485,92828
Switzerland,2018-09-09,0,0,0.0,0,0
Switzerland,2018-09-16,192,144,91.96999999999997,104,32288
Switzerland,2018-09-23,0,0,0.0,0,0
Switzerland,2018-09-30,594,198,139.88000000000002,178,44396
Switzerland,2018-10-07,130,260,100.16,196,52468
Switzerland,2018-10-14,780,650,175.58,749,131170
Switzerland,2018-10-21,742,420,164.36999999999986,384,84756
Switzerland,2018-10-28,2208,930,344.92,767,187674
Switzerland,2018-11-04,540,180,89.61000000000003,169,36324
Switzerland,2018-11-11,105,165,109.55,104,30270
Switzerland,2018-11-18,2169,1837,1436.4900000000023,1759,337006
Switzerland,2018-11-25,560,308,106.28000000000002,269,56504
Switzerland,2018-12-02,360,132,110.9,88,24216
Switzerland,2018-12-09,0,0,0.0,0,0
Switzerland,2018-12-16,0,0,0.0,0,0
Switzerland,2018-12-23,731,516,90.57000000000004,418,86774
Switzerland,2018-12-30,0,0,0.0,0,0
Switzerland,2019-01-06,0,0,0.0,0,0
Switzerland,2019-01-13,0,0,0.0,0,0
Switzerland,2019-01-20,2016,126,318.02999999999975,1229,254394
Switzerland,2019-01-27,850,34,118.78000000000002,294,68646
Switzerland,2019-02-03,26,52,164.72000000000006,172,52494
Switzerland,2019-02-10,16,4,12.25,6,4038
Switzerland,2019-02-17,0,0,0.0,0,0
Switzerland,2019-02-24,1180,112,253.42,442,113064
Switzerland,2019-03-03,475,38,73.86,179,38361
Switzerland,2019-03-10,24,12,43.82,41,8076
Switzerland,2019-03-17,0,0,0.0,0,0
Switzerland,2019-03-24,286,39,66.64,155,26247
Switzerland,2019-03-31,1107,123,171.55999999999992,346,82779
Switzerland,2019-04-07,0,0,0.0,0,0
Switzerland,2019-04-14,285,104,188.14000000000001,171,52494
Switzerland,2019-04-21,1023,228,215.9699999999999,382,115083
Switzerland,2019-04-28,0,0,0.0,0,0
Switzerland,2019-05-05,248,478,222.31999999999988,1051,193824
Switzerland,2019-05-12,90,75,50.95,114,30285
Switzerland,2019-05-19,0,0,0.0,0,0
Switzerland,2019-05-26,0,0,0.0,0,0
Switzerland,2019-06-02,1176,210,178.24000000000004,321,84798
Switzerland,2019-06-09,528,480,308.6299999999999,909,161520
Switzerland,2019-06-16,40,24,20.3,5,8076
Switzerland,2019-06-23,999,270,173.2099999999999,417,90855
Switzerland,2019-06-30,364,78,47.550000000000004,121,26247
Switzerland,2019-07-07,170,238,109.06,261,68646
Switzerland,2019-07-14,740,371,109.36000000000004,174,107007
Switzerland,2019-07-21,0,0,0.0,0,0
Switzerland,2019-07-28,2052,560,382.93999999999977,666,161520
Switzerland,2019-08-04,6721,1568,672.0899999999999,1858,452256
